,x,y,z
253,0.4694922408344725,0.019801058478955146,-0.6237465812360249
254,0.46795685387738256,0.018045243724456338,-0.6267664377568667
255,0.4662863312174843,0.016261010348313565,-0.6294852338782279
256,0.4644848458540346,0.014450510733985771,-0.6319006039448648
257,0.4625563356816634,0.012615926990496854,-0.6340105611193008
258,0.4605043856899954,0.010759457588482443,-0.635813497929155
259,0.45833223927868194,0.008883314881108826,-0.6373081726666978
260,0.4560431470933218,0.00698971675410428,-0.6384937031039798
261,0.4536406569427371,0.005080884622623863,-0.6393695647113391
262,0.451128459976751,0.003159040980477105,-0.6399355908578445
263,0.44851041093578764,0.0012264069724005132,-0.6401919714375294
264,0.44579048688669337,-0.0007147974929088097,-0.6401392512342424
265,0.4429723473861943,-0.002662358196098249,-0.6397783231013103
266,0.4400596022921428,-0.004614074686245397,-0.6391104260689676
267,0.4370561841871257,-0.006567759535833554,-0.6381371388150655
268,0.4339663572445932,-0.008521238234674074,-0.6368603792117643
269,0.4307947500749352,-0.010472349924696799,-0.6352823988697481
270,0.4275455299276971,-0.012418950002225114,-0.6334057759044784
271,0.4242226018158848,-0.01435891777800045,-0.6312334109585994
272,0.42082419341035143,-0.016290180738514844,-0.6287685212643638
273,0.41735173612827214,-0.01821075311128998,-0.6260146251307526
274,0.41381193899775337,-0.020118668529106917,-0.6229755314378143
275,0.41020945657163604,-0.022012020942517373,-0.619655906819756
276,0.4065389641811058,-0.02388692020912825,-0.6160337888165457
277,0.4028016287555233,-0.025739610118920956,-0.6120919576858904
278,0.3990006674443017,-0.0275679065626198,-0.6078355799881555
279,0.39513778712699055,-0.029369759713482945,-0.6032708297132346
280,0.3912182622388804,-0.031143177951493302,-0.5984041603387268
281,0.38724760392053004,-0.03288621440116181,-0.5932422977313369
282,0.38323150333698175,-0.034596967714372165,-0.5877922268861727
283,0.3791753301379832,-0.03627358388230069,-0.5820611858325763
284,0.3750826354434795,-0.037914268078042546,-0.5760566563379113
